#YY,MM,DD,hh,mm,WVHT,DPD,APD,MWD,WTMP
2016,7,5,3,30,1.21,15.38,8,183,22.5
2016,7,5,4,0,1.13,15.38,7.65,187,22.5
2016,7,5,4,30,1.14,15.38,7.84,192,22.4
2016,7,5,5,0,1.17,15.38,8.24,181,22.4
2016,7,5,6,0,1.02,15.38,7.23,183,22.4
2016,7,5,6,30,1.1,15.38,8.01,187,22.4
2016,7,5,7,0,1.05,14.29,7.58,187,22.4
2016,7,5,7,30,1.17,15.38,7.87,183,22.4
2016,7,5,8,0,1.11,14.29,8.33,187,22.4
2016,7,5,8,30,1.19,15.38,8.57,181,22.4
2016,7,5,9,0,1.14,14.29,8.59,191,22.3
2016,7,5,9,30,1.08,13.33,8.55,190,22.3
2016,7,5,10,0,1.02,15.38,8.35,181,22.3
2016,7,5,10,30,0.95,13.33,8.32,195,22.3
2016,7,5,11,0,1.03,15.38,8.93,181,22.3
2016,7,5,12,0,1.11,14.29,9.48,181,22.3
2016,7,5,12,30,1.08,14.29,9.53,177,22.3
2016,7,5,13,0,1.11,14.29,9.15,183,22.2
2016,7,5,13,30,0.99,13.33,9.05,178,22.2
2016,7,5,14,0,1.13,14.29,9.48,181,22.2
2016,7,5,14,30,0.98,14.29,8.11,184,22.2
2016,7,5,15,0,1.1,14.29,8.32,180,22.2
2016,7,5,15,30,0.9,14.29,6.57,180,22.2
2016,7,5,16,0,0.95,14.29,6.65,181,22.2
2016,7,5,16,30,0.97,14.29,6.82,169,22.2
2016,7,5,17,0,0.91,15.38,6.6,185,22.2
2016,7,5,17,30,0.98,14.29,7.75,180,22.2
2016,7,5,18,30,0.87,14.29,7.5,178,22.3
2016,7,5,19,0,0.9,14.29,7.44,176,22.4
2016,7,5,19,30,0.82,14.29,7.37,178,22.5
2016,7,5,20,0,1.02,14.29,8.52,178,22.6
2016,7,5,20,30,0.86,14.29,7.89,190,22.6
2016,7,5,21,30,0.85,14.29,7.68,183,22.8
2016,7,5,22,0,0.82,14.29,7.77,171,22.7
2016,7,5,22,30,0.79,14.29,7.47,180,22.7
2016,7,5,23,0,0.83,14.29,8.22,177,22.8
2016,7,5,23,30,0.93,14.29,8.74,177,22.8
2016,7,6,0,30,0.91,14.29,7.9,183,22.8
2016,7,6,1,0,0.85,14.29,6.83,176,22.7
2016,7,6,1,30,0.88,14.29,6.61,177,22.8
2016,7,6,2,0,1.02,13.33,7.09,185,22.7
2016,7,6,2,30,0.97,14.29,6.67,183,22.8
2016,7,6,3,0,0.9,13.33,5.93,191,22.6
2016,7,6,3,30,0.97,12.5,5.97,194,22.6
2016,7,6,4,0,0.95,14.29,5.92,198,22.5
2016,7,6,4,30,0.98,14.29,6.01,190,22.4
2016,7,6,5,0,1.05,14.29,6.22,181,22.4
2016,7,6,5,30,1.07,14.29,6.52,192,22.4
2016,7,6,6,0,0.96,13.33,6.2,191,22.4
2016,7,6,6,30,0.92,14.29,6.12,195,22.4
2016,7,6,7,0,0.92,14.29,6.32,191,22.4
2016,7,6,7,30,0.91,13.33,6.5,197,22.4
2016,7,6,8,0,0.93,14.29,6.58,187,22.4
2016,7,6,8,30,0.86,14.29,6.65,198,22.4
2016,7,6,9,0,0.94,13.33,6.85,190,22.4
2016,7,6,9,30,0.89,14.29,6.97,185,22.4
2016,7,6,10,0,0.91,14.29,7.1,190,22.4
2016,7,6,10,30,0.95,13.33,7.25,188,22.4
2016,7,6,11,0,0.83,14.29,6.61,188,22.4
2016,7,6,11,30,0.89,13.33,7.05,190,22.3
2016,7,6,12,0,0.9,12.5,7.33,188,22.3
2016,7,6,12,30,0.85,13.33,7.28,184,22.3
2016,7,6,13,0,0.78,13.33,6.85,195,22.2
2016,7,6,13,30,0.8,13.33,6.92,184,22.2
2016,7,6,14,0,0.8,13.33,7.1,185,22.2
2016,7,6,14,30,0.82,14.29,7.41,190,22.2
2016,7,6,15,0,0.79,13.33,6.94,187,22.2
2016,7,6,16,0,0.82,13.33,7.14,191,22.3
2016,7,6,16,30,0.79,14.29,7,180,22.3
2016,7,6,17,0,0.87,13.33,7.61,190,22.3
2016,7,6,17,30,0.77,13.33,7.21,187,22.4
2016,7,6,18,0,0.8,13.33,7.41,187,22.4
2016,7,6,18,30,0.74,13.33,6.81,171,22.4
2016,7,6,19,0,0.75,13.33,6.77,183,22.4
2016,7,6,19,30,0.75,13.33,6.5,178,22.4
2016,7,6,20,0,0.78,13.33,6.21,181,22.5
2016,7,6,20,30,0.8,13.33,5.82,184,22.6
2016,7,6,21,0,0.83,12.5,5.99,188,22.6
2016,7,6,22,0,0.83,13.33,5.31,178,22.6
2016,7,6,22,30,0.9,13.33,5.84,173,22.6
2016,7,6,23,0,0.81,12.5,5.34,178,22.6
2016,7,6,23,30,0.9,13.33,6.29,181,22.6
2016,7,7,0,0,0.87,15.38,6.02,214,22.7
2016,7,7,0,30,0.82,12.5,5.52,178,22.7
2016,7,7,1,0,0.91,12.5,5.91,178,22.6
2016,7,7,1,30,0.88,13.33,5.87,184,22.6
2016,7,7,2,0,0.89,13.33,6.02,180,22.6
2016,7,7,3,0,0.88,13.33,5.89,185,22.6
2016,7,7,3,30,0.9,13.33,6.22,187,22.6
2016,7,7,4,0,0.87,12.5,5.93,190,22.6
2016,7,7,4,30,0.89,11.76,6.19,183,22.5
2016,7,7,5,0,0.91,13.33,6.62,194,22.5
2016,7,7,5,30,0.9,11.76,6.5,188,22.5
2016,7,7,6,0,0.86,13.33,6.57,187,22.5
2016,7,7,6,30,0.9,13.33,6.83,191,22.5
2016,7,7,7,0,0.84,12.5,6.7,184,22.4
2016,7,7,7,30,0.85,11.76,7.18,187,22.4
2016,7,7,8,0,0.89,12.5,7.26,197,22.4
2016,7,7,8,30,0.86,11.76,7.35,190,22.5
2016,7,7,9,0,0.83,12.5,7.06,192,22.4
2016,7,7,9,30,0.94,11.11,7.43,177,22.5
2016,7,7,10,0,0.89,12.5,6.91,187,22.4
2016,7,7,10,30,0.93,12.5,7.61,190,22.4
2016,7,7,11,0,0.92,12.5,7.31,188,22.4
2016,7,7,11,30,1.01,12.5,7.81,190,22.4
2016,7,7,12,0,1.01,12.5,7.79,191,22.4
2016,7,7,12,30,1.03,12.5,7.94,188,22.4
2016,7,7,13,0,0.98,12.5,7.64,187,22.4
2016,7,7,13,30,0.93,11.76,7.07,185,22.4
2016,7,7,14,0,1.02,12.5,7.43,187,22.4
2016,7,7,14,30,0.95,11.76,7,183,22.4
2016,7,7,15,0,1,11.76,7.07,183,22.3
2016,7,7,15,30,0.96,11.76,6.61,171,22.3
2016,7,7,16,0,0.96,12.5,6.28,184,22.3
2016,7,7,16,30,1.02,11.76,6.54,184,22.3
2016,7,7,17,0,0.99,11.76,6.66,178,22.3
2016,7,7,17,30,0.96,11.11,6.55,176,22.3
2016,7,7,18,0,1.01,11.76,6.99,176,22.3
2016,7,7,18,30,0.96,11.11,6.99,183,22.3
2016,7,7,19,0,1.01,11.11,7,174,22.3
2016,7,7,19,30,0.98,12.5,7.05,178,22.4
2016,7,7,20,0,0.97,11.11,6.88,178,22.3
2016,7,7,20,30,1.06,9.88,6.85,178,22.4
2016,7,7,21,0,1.04,11.11,6.91,171,22.5
2016,7,7,21,30,1.12,11.11,7.2,177,22.6
2016,7,7,22,0,0.98,11.11,6.48,177,22.6
2016,7,7,22,30,0.97,10.53,6.63,173,22.6
2016,7,7,23,0,0.99,10.53,6.27,174,22.6
2016,7,7,23,30,0.99,11.11,6.51,173,22.7
2016,7,8,0,0,1.1,10.53,6.61,180,22.6
2016,7,8,0,30,1.01,11.11,6.55,180,22.6
2016,7,8,1,0,1.03,9.88,6.57,181,22.6
2016,7,8,1,30,1.09,12.5,6.95,187,22.6
2016,7,8,2,0,1.08,11.11,7.16,183,22.6
2016,7,8,3,0,1.01,10.53,7.07,178,22.6
2016,7,8,3,30,1.11,11.11,7.5,180,22.6
2016,7,8,4,0,1.16,10.53,7.6,183,22.7
2016,7,8,4,30,1.11,10.53,7.52,181,22.7
2016,7,8,5,0,1.05,11.76,7.6,183,22.7
2016,7,8,5,30,1.06,11.11,7.32,184,22.7
2016,7,8,6,0,1.04,11.76,7.39,191,22.7
2016,7,8,6,30,1.07,11.76,7.62,190,22.7
2016,7,8,7,0,1.02,11.11,7.43,192,22.7
2016,7,8,7,30,1.06,11.11,7.05,191,22.7
2016,7,8,8,0,0.99,11.11,6.65,190,22.7
2016,7,8,9,0,1.11,9.88,6.86,185,22.7
2016,7,8,9,30,1.06,10.53,6.69,184,22.7
2016,7,8,10,0,1.05,11.11,6.62,190,22.7
2016,7,8,11,0,1.01,11.76,6.48,187,22.7
2016,7,8,11,30,1.02,11.11,6.61,187,22.6
2016,7,8,12,0,0.97,11.76,6.39,190,22.6
2016,7,8,12,30,0.98,11.11,6.45,187,22.6
2016,7,8,13,0,0.93,11.76,6.16,195,22.6
2016,7,8,14,0,0.99,10.53,6.15,176,22.5
2016,7,8,14,30,0.96,10.53,6.03,185,22.5
2016,7,8,15,0,1.06,9.88,6.3,180,22.5
2016,7,8,15,30,1.12,9.88,6.61,183,22.5
2016,7,8,16,0,1.1,9.88,6.36,183,22.5
2016,7,8,16,30,1.02,10.53,6.12,181,22.5
2016,7,8,17,0,1.11,9.88,6.18,177,22.6
2016,7,8,17,30,1.16,9.88,6.32,174,22.6
2016,7,8,18,0,1.13,9.88,6.29,178,22.7
2016,7,8,18,30,1.16,9.88,6.48,183,22.7
2016,7,8,19,0,1.18,12.5,6.51,195,22.8
2016,7,8,19,30,1.17,9.88,6.28,173,22.9
2016,7,8,20,0,1.17,9.88,6.5,177,22.9
2016,7,8,20,30,1.1,11.11,6.27,177,23
2016,7,8,21,0,1.18,10.53,6.57,183,23.1
2016,7,8,21,30,1.1,9.88,6.53,176,23.1
2016,7,8,22,0,1.11,10.53,6.85,183,23.1
2016,7,8,22,30,1.12,10.53,6.74,183,23.2
2016,7,8,23,0,1.15,9.88,6.65,180,23.2
2016,7,8,23,30,1.13,11.11,6.52,178,23.2
2016,7,9,0,0,1.1,10.53,6.62,183,23.2
2016,7,9,0,30,1.12,11.76,6.69,188,23.2
2016,7,9,1,0,1.07,11.11,6.68,183,23.2
2016,7,9,1,30,1.07,11.11,6.78,187,23.2
2016,7,9,2,30,1.06,11.11,6.78,195,23.2
2016,7,9,3,30,1.08,11.11,6.89,188,23.2
2016,7,9,4,0,1.06,11.11,7.02,191,23.2
2016,7,9,4,30,1.06,10.53,7.11,187,23.2
2016,7,9,5,30,1.05,9.88,7.25,192,23.1
2016,7,9,6,0,1.03,10.53,7.22,195,23
2016,7,9,6,30,1,12.5,7.18,192,23.1
2016,7,9,7,0,1.07,11.76,6.98,201,23.1
2016,7,9,7,30,1.03,12.5,6.83,204,23.1
2016,7,9,8,0,1,11.76,6.59,204,23.1
2016,7,9,8,30,0.99,11.11,6.35,197,23.1
2016,7,9,9,0,0.9,11.76,6.37,204,23.1
2016,7,9,9,30,1.02,9.88,7.14,194,23.1
2016,7,9,10,30,0.99,11.76,7.06,199,23.1
2016,7,9,11,0,1.01,10.53,6.96,198,23
2016,7,9,11,30,0.96,11.11,7.03,197,23
2016,7,9,12,0,0.94,11.76,6.52,198,23
2016,7,9,12,30,1.06,9.88,7.03,194,23
2016,7,9,13,0,1.04,11.11,7,198,23
2016,7,9,13,30,1.07,10.53,6.81,191,23
2016,7,9,14,0,1.09,9.88,6.54,188,23
2016,7,9,14,30,1,10.53,5.99,195,23
2016,7,9,15,30,1.11,9.88,6.25,190,23
2016,7,9,16,0,1.04,11.76,5.98,192,23
2016,7,9,16,30,1.16,12.5,6.19,197,23
2016,7,9,17,0,1.08,11.76,6,197,23.1
2016,7,9,17,30,1.12,11.11,5.99,192,23.1
2016,7,9,18,0,1.12,11.76,6.08,191,23.2
2016,7,9,18,30,1.14,9.88,5.81,194,23.3
2016,7,9,19,0,1.09,10.53,5.94,195,23.3
2016,7,9,20,0,1.03,9.88,6,191,23.7
2016,7,9,20,30,1.03,10.53,6.12,192,23.6
2016,7,9,21,0,1.04,10.53,6.3,194,23.6
2016,7,9,22,0,0.95,10.53,5.65,199,23.6
2016,7,9,22,30,0.99,9.88,6.01,184,23.6
2016,7,9,23,0,0.98,11.11,6.09,188,23.6
2016,7,9,23,30,1.13,9.88,6.45,185,23.7
2016,7,10,0,0,1.12,9.88,6.57,195,23.6
2016,7,10,0,30,1.07,9.88,6.13,199,23.5
2016,7,10,1,0,0.99,10.53,5.86,202,23.6
2016,7,10,1,30,1,9.88,6.07,195,23.5
2016,7,10,2,0,1,9.88,6.3,197,23.4
2016,7,10,3,0,0.95,10.53,6.26,194,23.2
2016,7,10,3,30,0.96,10.53,6.45,198,23.2
2016,7,10,4,0,1.04,10.53,6.79,198,23.2
2016,7,10,4,30,1.05,9.88,6.78,195,23.1
2016,7,10,5,0,0.97,10.53,6.56,195,23.1
2016,7,10,5,30,1.09,10.53,6.62,198,23
2016,7,10,6,0,1.16,10.53,6.89,197,23
2016,7,10,6,30,1,9.88,6.04,195,23
2016,7,10,7,0,0.99,10.53,6.07,198,23
2016,7,10,7,30,1.08,9.88,6.88,201,23
2016,7,10,8,0,1.03,9.88,6.88,194,22.9
2016,7,10,8,30,0.93,9.88,6.72,199,22.9
2016,7,10,9,0,0.96,9.88,7.31,205,22.9
2016,7,10,9,30,0.95,10.53,6.83,208,22.9
2016,7,10,10,0,0.91,9.88,6.95,206,22.9
2016,7,10,10,30,0.98,18.18,7.25,222,22.9
2016,7,10,11,0,0.92,9.88,7.04,194,22.9
2016,7,10,11,30,1.01,9.88,7.49,204,22.9
2016,7,10,12,0,0.97,10.53,6.88,204,22.9
2016,7,10,12,30,0.89,9.88,6.92,201,22.8
2016,7,10,13,0,0.89,10.53,7.04,206,22.9
2016,7,10,13,30,0.93,9.88,6.95,206,22.9
2016,7,10,14,0,0.95,18.18,7.26,223,22.9
2016,7,10,14,30,0.95,9.88,7.11,212,22.9
2016,7,10,15,0,1.02,18.18,7.12,215,22.9
2016,7,10,15,30,1.07,9.88,7.07,198,22.9
2016,7,10,16,0,1.11,18.18,7.06,212,23
2016,7,10,16,30,1.1,9.88,6.76,204,23
2016,7,10,17,0,1.08,9.09,6.39,204,23
2016,7,10,17,30,1.12,9.88,6.55,212,23.2
2016,7,10,18,0,1.19,9.88,6.71,206,23.3
2016,7,10,18,30,1.19,9.88,6.67,199,23.4
2016,7,10,19,0,1.17,9.88,6.84,199,23.5
2016,7,10,19,30,1.22,9.88,6.81,204,23.6
2016,7,10,20,0,1.15,18.18,6.86,197,23.7
2016,7,10,20,30,1.14,18.18,7.17,206,23.7
2016,7,10,21,0,1.08,18.18,6.9,188,23.7
2016,7,10,21,30,1.18,18.18,7.29,192,23.7
2016,7,10,22,0,1.12,18.18,6.46,192,23.6
2016,7,10,22,30,1.15,18.18,6.42,197,23.7
2016,7,10,23,0,1.12,7.69,6.26,278,23.6
2016,7,10,23,30,1.2,6.67,6.27,275,23.5
2016,7,11,0,0,1.17,18.18,6.44,198,23.5
2016,7,11,0,30,1.11,18.18,6.23,204,23.4
2016,7,11,1,0,1.15,18.18,6.72,192,23.4
2016,7,11,1,30,1.13,9.09,6.3,214,23.4
2016,7,11,2,0,1.17,18.18,6.54,212,23.3
2016,7,11,2,30,1.18,16.67,6.62,201,23.3
2016,7,11,3,0,1.15,18.18,6.28,214,23.3
2016,7,11,3,30,1.11,16.67,6.07,214,23.4
2016,7,11,4,0,1.19,16.67,6.39,206,23.4
2016,7,11,4,30,1.25,16.67,6.43,205,23.3
2016,7,11,5,0,1.33,16.67,6.58,222,23.3
2016,7,11,5,30,1.31,16.67,6.51,209,23.2
2016,7,11,6,0,1.3,16.67,6.52,204,23.2
2016,7,11,6,30,1.39,16.67,6.31,212,23.2
2016,7,11,7,0,1.39,16.67,6.56,212,23.1
2016,7,11,7,30,1.37,16.67,6.29,209,23.1
2016,7,11,8,0,1.4,16.67,6.31,222,23.1
2016,7,11,8,30,1.34,16.67,6.3,208,23.1
2016,7,11,9,0,1.38,7.14,6.26,284,23.1
2016,7,11,9,30,1.41,16.67,6.31,219,23
2016,7,11,10,0,1.55,9.09,6.5,273,23
2016,7,11,10,30,1.46,16.67,6.76,219,23
2016,7,11,11,0,1.54,16.67,6.59,218,23
2016,7,11,11,30,1.46,16.67,6.56,209,23
2016,7,11,12,0,1.55,16.67,6.63,214,23
2016,7,11,12,30,1.55,8.33,6.34,289,22.9
2016,7,11,13,0,1.36,16.67,6.13,214,22.9
2016,7,11,13,30,1.49,8.33,6.27,294,22.8
2016,7,11,14,0,1.51,7.69,6.33,294,22.6
2016,7,11,14,30,1.4,16.67,6,215,22.5
2016,7,11,15,0,1.43,16.67,6.12,198,22.2
2016,7,11,15,30,1.43,16.67,6.53,218,22.1
2016,7,11,16,0,1.48,7.69,6.29,292,22.1
2016,7,11,16,30,1.43,8.33,6.25,289,22
2016,7,11,17,0,1.5,16.67,6.34,195,22
2016,7,11,17,30,1.42,16.67,6.19,195,21.9
2016,7,11,18,0,1.49,15.38,6.82,208,22.1
2016,7,11,18,30,1.43,16.67,6.52,188,22.1
2016,7,11,19,0,1.24,9.09,5.93,280,22.1
2016,7,11,19,30,1.43,16.67,7.04,192,22.3
2016,7,11,20,0,1.27,16.67,6.5,209,22.3
2016,7,11,20,30,1.28,15.38,6.42,206,22.3
2016,7,11,21,0,1.2,15.38,6.47,206,22.2
2016,7,11,21,30,1.2,16.67,6.46,191,22.1
2016,7,11,22,0,1.23,16.67,6.72,190,22.1
2016,7,11,22,30,1.25,16.67,7.05,191,22.1
2016,7,11,23,0,1.25,15.38,7.09,198,22.1
2016,7,11,23,30,1.19,15.38,6.84,195,22.3
2016,7,12,0,0,1.3,15.38,7.35,192,22.4
2016,7,12,0,30,1.31,15.38,7.08,197,22.5
2016,7,12,1,0,1.28,16.67,7.23,201,22.7
2016,7,12,1,30,1.2,8.33,7.01,264,22.9
2016,7,12,2,0,1.29,15.38,7.41,212,22.9
2016,7,12,2,30,1.41,15.38,7.28,198,23
2016,7,12,3,0,1.38,15.38,7.54,202,23
2016,7,12,3,30,1.42,15.38,8.08,202,23
2016,7,12,4,0,1.4,9.09,7.38,274,23
2016,7,12,4,30,1.37,15.38,7.85,206,22.9
2016,7,12,5,30,1.43,15.38,7.82,209,22.8
2016,7,12,6,0,1.31,15.38,7.41,208,22.9
2016,7,12,7,0,1.25,15.38,7.08,211,22.8
2016,7,12,7,30,1.29,15.38,7.32,204,22.8
2016,7,12,8,0,1.26,15.38,6.83,212,22.8
2016,7,12,8,30,1.29,15.38,7.32,214,22.7
2016,7,12,9,0,1.25,15.38,6.85,228,22.7
2016,7,12,9,30,1.16,15.38,6.77,212,22.7
2016,7,12,10,0,1.2,15.38,6.37,221,22.5
2016,7,12,10,30,1.28,15.38,6.72,211,22.3
2016,7,12,11,0,1.15,15.38,6.51,218,22.2
2016,7,12,11,30,1.07,15.38,6.25,222,22.1
2016,7,12,12,0,1.18,15.38,6.77,206,22
2016,7,12,12,30,1.1,15.38,6.25,202,21.6
2016,7,12,13,0,1.08,15.38,6.38,194,21.6
2016,7,12,13,30,1.1,15.38,6.48,192,21.5
2016,7,12,14,0,1.12,15.38,6.42,211,21.6
2016,7,12,14,30,1.15,14.29,6.34,190,21.6
2016,7,12,15,0,1.2,15.38,6.99,209,21.6
2016,7,12,15,30,1.16,15.38,6.79,201,21.6
2016,7,12,16,0,1.18,14.29,6.83,192,21.6
2016,7,12,16,30,1.18,15.38,6.99,201,21.6
2016,7,12,17,0,1.2,14.29,6.82,195,21.6
2016,7,12,17,30,1.26,14.29,6.97,191,21.7
2016,7,12,18,0,1.23,9.09,6.57,247,21.7
2016,7,12,18,30,1.21,14.29,6.84,194,21.8
2016,7,12,19,0,1.22,15.38,6.69,180,21.8
2016,7,12,20,0,1.26,14.29,6.74,197,22
2016,7,12,21,0,1.26,15.38,6.45,191,22
2016,7,12,21,30,1.25,15.38,6.65,188,22.1
2016,7,12,22,0,1.24,14.29,6.82,191,22.2
2016,7,12,22,30,1.18,14.29,6.57,188,22.2
2016,7,12,23,0,1.26,15.38,7.24,195,22.2
2016,7,12,23,30,1.06,15.38,6.55,187,22.3
2016,7,13,0,0,1.18,15.38,7.15,191,22.3
2016,7,13,0,30,1.11,14.29,7.02,209,22.3
2016,7,13,1,0,1.01,15.38,6.68,206,22.3
2016,7,13,1,30,1.16,15.38,7.19,199,22.5
2016,7,13,2,0,1.21,15.38,7.49,198,22.5
2016,7,13,3,0,1.14,14.29,7.64,202,22.6
2016,7,13,3,30,1.21,15.38,7.52,199,22.6
2016,7,13,4,0,1.14,15.38,7.48,192,22.5
2016,7,13,4,30,1.19,15.38,7.62,198,22.5
2016,7,13,5,0,1.25,14.29,7.86,206,22.5
2016,7,13,5,30,1.16,14.29,8.06,206,22.5
2016,7,13,6,0,1.23,14.29,7.96,208,22.4
2016,7,13,6,30,1.27,14.29,7.81,202,22.3
2016,7,13,7,0,1.21,14.29,7.77,208,22.2
2016,7,13,7,30,1.18,14.29,7.91,211,22.2
2016,7,13,8,0,1.12,15.38,7.76,199,22.2
2016,7,13,8,30,1.18,14.29,7.22,195,22.1
2016,7,13,9,0,1.11,14.29,7.35,205,22
2016,7,13,9,30,1.16,14.29,7.32,199,21.9
2016,7,13,10,0,1.05,14.29,7.45,190,21.8
2016,7,13,10,30,1.09,14.29,7.12,202,21.9
2016,7,13,11,0,1.03,14.29,6.88,190,21.8
2016,7,13,11,30,1,14.29,6.96,202,21.8
2016,7,13,12,0,1.02,14.29,7.22,191,21.7
2016,7,13,12,30,1.01,14.29,6.87,197,21.7
2016,7,13,13,0,0.95,14.29,6.63,188,21.6
2016,7,13,13,30,1.06,14.29,7.31,195,21.6
2016,7,13,14,0,0.95,14.29,6.93,198,21.6
2016,7,13,14,30,0.91,13.33,6.43,192,21.6
2016,7,13,16,30,1,14.29,7.15,191,21.1
2016,7,13,18,30,0.96,14.29,6.98,191,21.5
2016,7,13,19,0,0.96,14.29,7.37,185,21.5
2016,7,13,19,30,0.97,14.29,7.15,178,21.1
2016,7,13,20,0,0.92,14.29,6.9,183,21.5
2016,7,13,20,30,0.92,14.29,7.1,191,21.4
2016,7,13,21,0,0.88,14.29,6.79,185,21.4
2016,7,13,21,30,0.96,13.33,7.25,185,21.2
2016,7,13,22,0,1.08,14.29,7.23,187,21.2
2016,7,13,22,30,0.95,14.29,6.62,183,21.3
2016,7,13,23,0,0.96,13.33,6.57,191,21.2
2016,7,13,23,30,0.99,14.29,6.62,190,21.3
2016,7,14,0,0,0.99,14.29,7.15,188,21.3
2016,7,14,0,30,0.87,13.33,6.46,190,21.5
2016,7,14,1,0,0.88,14.29,6.4,194,21.8
2016,7,14,1,30,1,13.33,6.8,204,21.9
2016,7,14,3,0,1,13.33,6.94,191,21.9
2016,7,14,3,30,1.02,14.29,6.85,202,21.9
2016,7,14,4,0,1.04,13.33,7.31,197,22
2016,7,14,4,30,0.98,14.29,7.2,188,22
2016,7,14,5,0,1.06,13.33,7.13,202,22
2016,7,14,5,30,1.03,13.33,7.29,202,21.9
2016,7,14,6,0,0.99,7.69,7.04,285,22
2016,7,14,6,30,1.04,13.33,7.23,205,22
2016,7,14,7,0,1.05,14.29,7.26,206,21.9
2016,7,14,7,30,1.14,13.33,7.47,208,21.9
2016,7,14,8,0,1.06,14.29,7.27,198,21.9
2016,7,14,8,30,1.01,14.29,6.82,202,21.9
2016,7,14,9,0,1.04,13.33,6.8,205,21.9
2016,7,14,9,30,1.03,14.29,7.01,194,21.9
2016,7,14,10,0,1.08,12.5,6.69,208,21.8
2016,7,14,10,30,1.13,12.5,6.64,205,21.8
2016,7,14,11,0,1.06,13.33,6.55,209,21.7
2016,7,14,11,30,1.03,13.33,6.52,205,21.7
2016,7,14,12,0,1.08,11.76,6.74,205,21.8
2016,7,14,12,30,1.06,11.76,6.53,211,21.6
2016,7,14,13,0,1.1,13.33,6.74,190,21.3
2016,7,14,13,30,1.1,13.33,6.59,201,21.2
2016,7,14,14,0,1.04,11.76,6.37,198,21
2016,7,14,14,30,1.06,11.76,6.81,206,20.9
2016,7,14,15,0,1.08,12.5,6.65,205,20.8
2016,7,14,16,0,1.08,12.5,6.32,199,20.8
2016,7,14,16,30,1.08,12.5,6.7,209,20.8
2016,7,14,17,0,1.1,11.11,6.9,205,20.8
2016,7,14,17,30,1.1,13.33,6.74,192,20.9
2016,7,14,18,0,1.05,13.33,6.7,197,21
2016,7,14,18,30,1.13,10.53,7.16,201,21
2016,7,14,19,0,1.12,11.11,7.39,198,21.1
2016,7,14,19,30,1.09,10.53,7.13,199,21.2
2016,7,14,20,0,1.13,10.53,7.4,199,21.2
2016,7,14,20,30,1.21,11.11,7.86,204,21.3
2016,7,14,21,0,1.14,10.53,7.38,206,21.4
2016,7,14,21,30,1.17,10.53,7.42,209,21.4
2016,7,14,22,30,1.13,10.53,7.53,209,21.4
2016,7,14,23,0,1.07,10.53,6.86,197,21.4
2016,7,14,23,30,1.14,11.76,7.44,199,21.4
2016,7,15,0,0,1.14,9.88,7.08,199,21.4
2016,7,15,0,30,1.11,10.53,6.69,199,21.4
2016,7,15,1,0,1.09,10.53,6.82,197,21.4
2016,7,15,1,30,1.08,9.88,7.01,197,21.5
2016,7,15,2,30,1.1,10.53,7.02,199,21.4
2016,7,15,3,0,1.08,10.53,7.17,199,21.4
2016,7,15,3,30,1.15,10.53,7.06,202,21.5
2016,7,15,4,0,1.04,11.11,6.75,209,21.4
2016,7,15,5,0,1.14,11.11,6.94,205,21.7
2016,7,15,5,30,1.14,9.88,6.75,205,21.7
2016,7,15,6,0,1.18,11.11,6.86,209,21.8
2016,7,15,6,30,1.1,16.67,6.59,205,21.8
2016,7,15,7,0,1.13,16.67,6.77,205,21.8
2016,7,15,7,30,1.15,9.88,6.92,215,22
2016,7,15,8,0,1.08,10.53,6.91,211,21.9
2016,7,15,8,30,1.15,16.67,6.88,197,22.1
2016,7,15,9,0,1.15,9.88,6.8,204,22.1
2016,7,15,9,30,1.08,16.67,6.76,199,22
2016,7,15,10,0,1.12,16.67,6.93,197,22
2016,7,15,10,30,1.14,16.67,6.94,195,21.9
2016,7,15,11,0,1.14,16.67,7.11,195,21.8
2016,7,15,11,30,1.16,10.53,6.97,216,21.8
2016,7,15,12,0,1.06,10.53,6.4,209,21.7
2016,7,15,12,30,1.23,16.67,7.91,183,21.7
2016,7,15,13,30,1.07,16.67,7.19,192,21.5
2016,7,15,14,0,1.11,9.88,7.13,221,21.5
2016,7,15,14,30,1.18,9.88,7.21,205,21.5
2016,7,15,15,0,1.07,16.67,7.02,187,21.5
2016,7,15,15,30,1.14,10.53,7.34,206,21.5
2016,7,15,16,0,1.06,15.38,6.75,194,21.5
2016,7,15,16,30,1.06,16.67,7.05,190,21.6
2016,7,15,17,0,1.03,15.38,7.02,191,21.5
2016,7,15,17,30,1.04,9.88,7.19,204,21.4
2016,7,15,18,0,1.2,9.88,7.44,209,21.2
2016,7,15,18,30,1.07,15.38,7.48,188,21.3
2016,7,15,19,0,1.02,9.88,7.22,218,21.3
2016,7,15,19,30,0.99,9.88,7.33,236,21.4
2016,7,15,20,0,1.04,15.38,7.5,188,21.4
2016,7,15,20,30,1.08,15.38,7.56,190,21.4
2016,7,15,21,0,1.1,15.38,7.67,190,21.4
2016,7,15,21,30,1.03,9.88,7.08,221,21.4
2016,7,15,22,0,0.97,15.38,6.26,185,21.4
2016,7,15,22,30,1.05,15.38,6.89,184,21.4
2016,7,15,23,0,0.99,9.09,6.3,221,21.3
2016,7,15,23,30,0.99,15.38,6.14,188,21.3
2016,7,16,0,0,1.07,15.38,6.62,190,21.3
2016,7,16,0,30,1.03,15.38,6.26,191,21.3
2016,7,16,1,0,1,15.38,6.12,191,21.3
