Date (MM/DD/YYYY),Time (HH:MM:SS),Time (Fract. Sec),Site Name,Fault Code,Battery V,Cable Pwr V,Turbidity FNU,TSS mg/L,ODO % sat,ODO mg/L,pH,pH mV,Temp °C,Cond µS/cm,SpCond µS/cm,Sal psu,nLF Cond µS/cm,TDS mg/L,Chlorophyll RFU,Chlorophyll µg/L,BGA-PE RFU,BGA-PE µg/L,fDOM RFU,fDOM QSU,Press psi a,Depth m
16-10-01,22:23:49,0,Default Site,0,5.8,11.8,0.26,0,103.7,6.5,8.11,-108.2,30.012,56795.9,51833.6,33.94,51282.8,33692,0.14,0.54,-0.34,-0.83,0.49,1.46,1.177,0.804
16-10-01,22:29:49,0,Default Site,0,5.8,11.8,0.35,0,102.9,6.45,8.1,-108,30.006,56788.3,51832.5,33.94,51282.4,33691,0.25,1.11,-0.05,0.2,0.66,1.96,1.184,0.809
16-10-01,22:35:49,0,Default Site,0,5.8,11.7,0.27,0,102.2,6.41,8.1,-107.9,29.999,56784.8,51835.2,33.94,51285.9,33693,0.24,1.02,-0.14,-0.12,0.57,1.7,1.184,0.809
16-10-01,22:41:49,0,Default Site,0,5.9,11.7,0.32,0,102.6,6.44,8.1,-108,29.998,56784.3,51835.9,33.95,51286.7,33693,0.18,0.76,-0.18,-0.25,0.55,1.65,1.204,0.823
16-10-01,22:47:49,0,Default Site,0,5.9,11.7,0.29,0,102.1,6.41,8.1,-107.9,29.984,56769.5,51835.2,33.95,51287.7,33693,0.15,0.57,-0.18,-0.24,0.6,1.78,1.189,0.812
16-10-01,22:53:49,0,Default Site,0,5.9,11.7,0.21,0,103.3,6.48,8.1,-108.1,29.986,56775,51838,33.95,51290.2,33695,0.2,0.86,-0.18,-0.26,0.52,1.54,1.185,0.81
16-10-01,22:59:49,0,Default Site,0,5.8,11.7,0.35,0,103.9,6.52,8.11,-108.2,29.988,56774.7,51836,33.95,51288,33693,0.18,0.72,-0.25,-0.5,0.51,1.51,1.201,0.821
16-10-01,23:05:49,0,Default Site,0,5.9,11.7,0.31,0,103.7,6.51,8.11,-108.1,29.989,56776.1,51836.8,33.95,51288.7,33694,0.14,0.53,-0.28,-0.61,0.51,1.52,1.192,0.814
16-10-01,23:11:49,0,Default Site,0,5.9,11.7,0.52,0,102.3,6.42,8.1,-108.1,29.986,56772.3,51836,33.95,51288.2,33693,0.19,0.8,-0.16,-0.2,0.57,1.69,1.2,0.82
16-10-01,23:17:49,0,Default Site,0,5.9,11.7,0.31,0,103.8,6.51,8.11,-108.3,29.982,56768.5,51836.1,33.95,51288.8,33693,0.15,0.57,-0.27,-0.58,0.6,1.78,1.19,0.813
16-10-01,23:23:49,0,Default Site,0,5.8,11.7,0.3,0,103.3,6.49,8.1,-108.1,29.983,56770.2,51836.6,33.95,51289.2,33694,0.19,0.8,-0.22,-0.39,0.54,1.6,1.197,0.818
16-10-01,23:29:49,0,Default Site,0,5.8,11.7,0.26,0,103.1,6.47,8.1,-108.1,29.981,56765.9,51834.9,33.95,51287.8,33693,0.12,0.43,-0.37,-0.93,0.49,1.45,1.191,0.814
16-10-01,23:35:49,0,Default Site,0,5.9,11.7,0.41,0,102.1,6.41,8.1,-107.8,29.971,56755.5,51833.9,33.94,51287.9,33692,0.22,0.95,-0.17,-0.23,0.61,1.82,1.192,0.814
16-10-01,23:41:49,0,Default Site,0,5.9,11.7,0.48,0,103.5,6.5,8.11,-108.2,29.965,56746.7,51831.9,33.94,51286.6,33691,0.29,1.31,0.02,0.45,0.51,1.53,1.192,0.814
16-10-01,23:47:49,0,Default Site,0,5.9,11.7,0.28,0,104,6.53,8.11,-108.3,29.964,56738.6,51824.8,33.94,51279.8,33686,0.14,0.55,-0.32,-0.76,0.54,1.6,1.188,0.812
16-10-01,23:53:49,0,Default Site,0,5.8,11.7,0.28,0,102.9,6.46,8.1,-107.9,29.964,56743.5,51829.9,33.94,51284.8,33689,0.21,0.87,-0.05,0.21,0.54,1.62,1.203,0.822
16-10-01,23:59:49,0,Default Site,0,5.9,11.7,0.26,0,102.4,6.43,8.1,-107.7,29.963,56741.4,51828.8,33.94,51283.9,33689,0.39,1.77,0.19,1.05,0.71,2.1,1.195,0.817
16-10-02,0:05:49,0,Default Site,0,5.9,11.7,0.32,0,102.5,6.44,8.1,-107.9,29.961,56741.5,51829.9,33.94,51285.1,33689,0.23,0.98,0.12,0.81,0.54,1.62,1.178,0.804
16-10-02,0:11:49,0,Default Site,0,5.9,11.7,0.3,0,99.8,6.26,8.09,-107.3,29.947,56731.8,51833.9,33.95,51290.7,33692,0.22,0.93,-0.06,0.16,0.75,2.25,1.18,0.806
16-10-02,0:17:49,0,Default Site,0,5.9,11.7,0.49,0,100.6,6.31,8.09,-107.5,29.951,56729.6,51828.5,33.94,51284.9,33689,0.2,0.84,0.21,1.11,0.65,1.94,1.173,0.801
16-10-02,0:23:49,0,Default Site,0,5.9,11.7,0.27,0,102.1,6.41,8.1,-107.9,29.955,56731.4,51826.5,33.94,51282.4,33687,0.16,0.61,0,0.36,0.7,2.1,1.183,0.808
16-10-02,0:29:49,0,Default Site,0,5.9,11.7,0.29,0,100.8,6.33,8.09,-107.6,29.945,56727.5,51832.1,33.94,51289.2,33691,0.16,0.63,-0.12,-0.04,0.73,2.17,1.143,0.78
16-10-02,0:35:49,0,Default Site,0,5.8,11.7,0.25,0,100,6.28,8.09,-107.5,29.94,56720.5,51830.4,33.94,51288.1,33690,0.23,0.97,-0.07,0.13,0.79,2.34,1.156,0.79
16-10-02,0:41:49,0,Default Site,0,5.9,11.7,0.29,0,99.8,6.27,8.09,-107.4,29.935,56716.8,51831.5,33.94,51289.8,33690,0.14,0.54,-0.19,-0.31,0.61,1.83,1.164,0.795
16-10-02,0:47:49,0,Default Site,0,5.9,11.7,0.26,0,100.7,6.33,8.09,-107.5,29.925,56704.9,51829.7,33.94,51289.1,33689,0.23,1,-0.13,-0.1,0.77,2.29,1.147,0.783
16-10-02,0:53:49,0,Default Site,0,5.8,11.7,0.26,0,101.4,6.37,8.1,-107.7,29.93,56715.7,51834.6,33.95,51293.4,33692,0.35,1.58,-0.24,-0.49,0.58,1.72,1.148,0.784
16-10-02,0:59:49,0,Default Site,0,5.9,11.7,0.3,0,101.4,6.37,8.09,-107.5,29.933,56717.3,51833.7,33.95,51292.2,33692,0.24,1.04,-0.03,0.26,0.54,1.6,1.131,0.772
16-10-02,1:05:49,0,Default Site,0,5.8,11.7,0.3,0,100.6,6.32,8.09,-107.5,29.921,56705,51832.8,33.95,51292.6,33691,0.13,0.49,-0.31,-0.72,0.52,1.55,1.143,0.78
16-10-02,1:11:49,0,Default Site,0,5.9,11.7,0.31,0,101.3,6.36,8.1,-107.7,29.923,56707.2,51833.6,33.95,51293.2,33692,0.2,0.83,-0.2,-0.32,0.55,1.65,1.127,0.769
16-10-02,1:17:49,0,Default Site,0,5.9,11.7,0.31,0,101.1,6.35,8.1,-107.6,29.918,56702.3,51833.7,33.95,51294,33692,0.25,1.09,-0.21,-0.37,0.53,1.57,1.106,0.755
16-10-02,1:23:49,0,Default Site,0,5.9,11.7,0.39,0,100,6.28,8.09,-107.4,29.894,56679.6,51834,33.95,51297,33692,0.16,0.64,-0.26,-0.53,0.58,1.74,1.133,0.773
16-10-02,1:29:49,0,Default Site,0,5.9,11.7,0.3,0,100.8,6.34,8.09,-107.5,29.901,56687.5,51835.3,33.95,51297.5,33693,0.16,0.61,-0.28,-0.62,0.56,1.66,1.103,0.753
16-10-02,1:35:49,0,Default Site,0,5.8,11.7,0.31,0,101.1,6.35,8.1,-107.5,29.902,56689.5,51836.3,33.95,51298.4,33694,0.21,0.91,-0.17,-0.21,0.53,1.59,1.118,0.763
16-10-02,1:41:49,0,Default Site,0,5.8,11.7,0.29,0,100.4,6.31,8.09,-107.4,29.894,56680,51835.1,33.95,51298.2,33693,0.16,0.64,-0.31,-0.72,0.56,1.67,1.092,0.745
16-10-02,1:47:49,0,Default Site,0,5.8,11.7,0.33,0,100.6,6.32,8.09,-107.4,29.892,56678.2,51834.8,33.95,51298,33693,0.21,0.89,-0.17,-0.23,0.56,1.67,1.108,0.756
16-10-02,1:53:49,0,Default Site,0,5.9,11.8,0.3,0,100.6,6.32,8.09,-107.4,29.898,56682.8,51834,33.95,51296.6,33692,0.18,0.76,-0.25,-0.5,0.55,1.63,1.105,0.754
16-10-02,1:59:49,0,Default Site,0,5.9,11.8,0.31,0,100.1,6.29,8.09,-107.3,29.891,56675.9,51833.3,33.95,51296.6,33692,0.14,0.52,-0.25,-0.51,0.57,1.69,1.092,0.745
16-10-02,2:05:49,0,Default Site,0,5.9,11.9,0.33,0,99.8,6.27,8.09,-107.2,29.892,56678.1,51835.2,33.95,51298.4,33693,0.21,0.88,-0.14,-0.1,0.56,1.65,1.1,0.751
16-10-02,2:11:49,0,Default Site,0,5.9,12,0.37,0,100,6.28,8.09,-107.2,29.885,56673,51836.2,33.95,51300.2,33694,0.16,0.66,-0.29,-0.66,0.56,1.65,1.079,0.737
16-10-02,2:17:49,0,Default Site,0,5.8,12.1,0.3,0,100.1,6.29,8.09,-107.3,29.88,56665.4,51833.8,33.95,51298.4,33692,0.14,0.53,-0.33,-0.8,0.55,1.64,1.1,0.751
16-10-02,2:23:49,0,Default Site,0,5.9,12.2,0.32,0,99.9,6.28,8.09,-107.3,29.88,56666.6,51834.7,33.95,51299.3,33693,0.14,0.54,-0.21,-0.37,0.56,1.66,1.076,0.734
16-10-02,2:29:49,0,Default Site,0,5.9,12.3,0.3,0,100.1,6.29,8.09,-107.3,29.885,56673.1,51836.6,33.95,51300.7,33694,0.17,0.68,-0.26,-0.54,0.54,1.62,1.096,0.748
16-10-02,2:35:49,0,Default Site,0,5.9,12.3,0.31,0,100.1,6.29,8.09,-107.3,29.891,56680.1,51837.9,33.95,51301.2,33695,0.17,0.7,-0.26,-0.53,0.52,1.54,1.082,0.738
16-10-02,2:41:49,0,Default Site,0,5.9,12.3,0.29,0,100.1,6.29,8.09,-107.3,29.876,56660.8,51833.2,33.95,51298.3,33692,0.13,0.48,-0.24,-0.49,0.53,1.58,1.08,0.737
16-10-02,2:47:49,0,Default Site,0,5.9,12.3,0.27,0,100.4,6.31,8.09,-107.4,29.875,56659.9,51833.4,33.95,51298.6,33692,0.13,0.49,-0.34,-0.83,0.52,1.55,1.085,0.741
16-10-02,2:53:49,0,Default Site,0,5.8,12.4,0.4,0,101,6.35,8.09,-107.5,29.867,56650.9,51832.4,33.95,51298.5,33691,0.21,0.88,-0.22,-0.4,0.51,1.52,1.078,0.736
16-10-02,2:59:49,0,Default Site,0,5.9,12.4,0.23,0,100.9,6.34,8.09,-107.5,29.866,56649.8,51832.4,33.95,51298.6,33691,0.11,0.37,-0.32,-0.76,0.51,1.51,1.08,0.737
16-10-02,3:05:49,0,Default Site,0,5.9,12.4,0.28,0,101.2,6.36,8.1,-107.5,29.879,56658.1,51828,33.94,51292.7,33688,0.13,0.48,-0.31,-0.73,0.49,1.47,1.081,0.738
16-10-02,3:11:49,0,Default Site,0,5.9,12.5,0.24,0,102.5,6.44,8.1,-108,29.9,56653.8,51805.7,33.93,51268.3,33674,0.08,0.25,-0.4,-1.03,0.42,1.25,1.068,0.728
16-10-02,3:17:49,0,Default Site,0,5.9,12.5,0.26,0,102.7,6.45,8.1,-108.1,29.912,56660.5,51801,33.92,51262.2,33671,0.09,0.29,-0.39,-1,0.43,1.26,1.081,0.738
16-10-02,3:23:49,0,Default Site,0,5.9,12.5,0.24,0,101.9,6.4,8.1,-107.9,29.898,56651,51804.9,33.93,51267.8,33673,0.1,0.36,-0.38,-0.95,0.43,1.27,1.068,0.728
16-10-02,3:29:49,0,Default Site,0,5.9,12.6,0.42,0,103.1,6.48,8.11,-108.1,29.917,56663,51798.2,33.92,51258.9,33669,0.09,0.28,-0.46,-1.25,0.41,1.21,1.074,0.733
16-10-02,3:35:49,0,Default Site,0,5.9,12.7,0.24,0,103.1,6.48,8.11,-108.2,29.939,56681,51794.7,33.92,51252.8,33667,0.08,0.24,-0.43,-1.13,0.4,1.19,1.072,0.732
16-10-02,3:41:49,0,Default Site,0,5.9,12.8,0.28,0,103.4,6.49,8.11,-108.3,29.96,56693.7,51787.6,33.91,51243.3,33662,0.08,0.24,-0.45,-1.21,0.4,1.18,1.069,0.729
16-10-02,3:47:49,0,Default Site,0,5.9,12.9,0.27,0,103.3,6.49,8.11,-108.2,29.964,56695,51785.6,33.91,51241,33661,0.17,0.71,-0.36,-0.9,0.38,1.12,1.058,0.722
16-10-02,3:53:49,0,Default Site,0,5.9,13,0.28,0,103.6,6.5,8.11,-108.3,29.982,56713.3,51785.3,33.91,51238.5,33660,0.11,0.37,-0.42,-1.09,0.39,1.15,1.068,0.728
16-10-02,3:59:49,0,Default Site,0,5.8,12.9,0.26,0,103.3,6.48,8.11,-108.2,29.98,56713.8,51787.6,33.91,51241,33662,0.07,0.18,-0.48,-1.32,0.38,1.14,1.061,0.724
16-10-02,4:05:49,0,Default Site,0,5.9,12.9,0.24,0,103.8,6.52,8.11,-108.3,29.987,56721.2,51788.4,33.91,51241.1,33662,0.09,0.29,-0.39,-1.01,0.39,1.16,1.063,0.725
16-10-02,4:11:49,0,Default Site,0,5.9,12.9,0.23,0,103.6,6.5,8.11,-108.3,29.99,56724.8,51789,33.91,51241.3,33663,0.05,0.06,-0.49,-1.36,0.38,1.11,1.06,0.723
16-10-02,4:17:49,0,Default Site,0,5.9,12.9,0.25,0,103.8,6.51,8.11,-108.3,30.022,56750.9,51784.1,33.91,51232.8,33660,0.07,0.21,-0.52,-1.46,0.38,1.13,1.062,0.725
16-10-02,4:23:49,0,Default Site,0,5.9,12.9,0.22,0,104.3,6.54,8.11,-108.4,30.037,56762.2,51780.2,33.9,51227,33657,0.07,0.16,-0.52,-1.46,0.37,1.09,1.062,0.725
16-10-02,4:29:49,0,Default Site,0,5.9,12.9,0.27,0,104,6.52,8.11,-108.4,30.049,56774,51780.7,33.9,51226.2,33657,0.1,0.31,-0.48,-1.31,0.37,1.09,1.047,0.714
16-10-02,4:35:49,0,Default Site,0,5.9,12.9,0.22,0,104.3,6.54,8.11,-108.4,30.055,56776.6,51777.7,33.9,51222.5,33656,0.11,0.4,-0.44,-1.16,0.37,1.1,1.06,0.723
16-10-02,4:41:49,0,Default Site,0,5.9,12.9,0.27,0,104,6.52,8.11,-108.4,30.075,56779,51761.9,33.89,51204.5,33645,0.14,0.55,-0.4,-1.04,0.37,1.11,1.058,0.722
16-10-02,4:47:49,0,Default Site,0,5.8,12.9,0.27,0,104.3,6.54,8.11,-108.5,30.08,56783.6,51760.9,33.89,51202.9,33645,0.08,0.23,-0.47,-1.29,0.39,1.14,1.054,0.719
16-10-02,4:53:49,0,Default Site,0,5.8,12.9,0.25,0,104.5,6.55,8.11,-108.5,30.087,56788,51758.5,33.89,51199.8,33643,0.06,0.12,-0.53,-1.48,0.39,1.16,1.065,0.727
16-10-02,4:59:49,0,Default Site,0,5.9,12.9,0.19,0,104.5,6.55,8.11,-108.5,30.096,56785.7,51748.3,33.88,51188.6,33636,0.04,0.06,-0.47,-1.29,0.38,1.12,1.067,0.728
16-10-02,5:05:49,0,Default Site,0,5.9,12.9,0.23,0,104.8,6.56,8.11,-108.6,30.106,56792.1,51745.3,33.87,51184.4,33634,0.17,0.69,-0.36,-0.9,0.39,1.15,1.044,0.712
16-10-02,5:11:49,0,Default Site,0,5.9,12.9,0.36,0,104.8,6.56,8.11,-108.6,30.118,56807.6,51748.6,33.88,51186.3,33637,0.05,0.1,-0.57,-1.63,0.37,1.11,1.076,0.735
16-10-02,5:17:49,0,Default Site,0,5.9,12.9,0.25,0,105.1,6.58,8.11,-108.6,30.141,56813.9,51734.2,33.87,51169.4,33627,0.07,0.17,-0.46,-1.23,0.37,1.1,1.069,0.729
16-10-02,5:23:49,0,Default Site,0,5.8,12.9,0.23,0,105.3,6.59,8.11,-108.7,30.168,56842.9,51736.3,33.87,51168.4,33629,0.05,0.09,-0.49,-1.36,0.39,1.16,1.075,0.734
16-10-02,5:29:49,0,Default Site,0,5.9,13,0.22,0,105.6,6.6,8.11,-108.7,30.196,56864.6,51730.7,33.86,51159.6,33625,0.07,0.17,-0.45,-1.23,0.38,1.12,1.064,0.726
16-10-02,5:35:49,0,Default Site,0,5.8,12.9,0.25,0,105.9,6.62,8.12,-108.8,30.221,56891.3,51732.6,33.86,51158.6,33626,0.06,0.16,-0.44,-1.18,0.39,1.15,1.074,0.733
16-10-02,5:41:49,0,Default Site,0,5.9,12.9,0.3,0,106,6.63,8.12,-108.8,30.226,56898.2,51734.7,33.86,51160,33628,0.04,0.04,-0.48,-1.33,0.4,1.2,1.098,0.749
16-10-02,5:47:49,0,Default Site,0,5.9,12.5,0.29,0,106.5,6.66,8.12,-108.9,30.247,56925.6,51740.1,33.87,51162.9,33631,0.14,0.53,-0.43,-1.14,0.4,1.18,1.068,0.728
16-10-02,5:53:49,0,Default Site,0,5.9,12.5,0.22,0,106.7,6.67,8.12,-108.9,30.265,56944.2,51740.7,33.87,51161.3,33631,0.02,-0.07,-0.53,-1.48,0.38,1.12,1.098,0.749
16-10-02,5:59:49,0,Default Site,0,5.9,12.5,0.22,0,107.5,6.72,8.12,-109,30.287,56973,51747.7,33.87,51165.8,33636,0.06,0.14,-0.51,-1.42,0.39,1.17,1.088,0.742
16-10-02,6:05:49,0,Default Site,0,5.9,12.5,0.27,0,108.6,6.78,8.12,-109.2,30.302,56986.4,51746.6,33.87,51162.9,33635,0.04,0.06,-0.49,-1.34,0.37,1.09,1.093,0.746
16-10-02,6:11:49,0,Default Site,0,5.9,12.6,0.23,0,109.3,6.82,8.12,-109.3,30.324,57011.5,51748.9,33.87,51162.5,33637,0.05,0.09,-0.47,-1.28,0.39,1.17,1.104,0.753
16-10-02,6:17:49,0,Default Site,0,5.9,12.5,0.24,0,107.6,6.72,8.12,-109,30.343,57030.5,51749.2,33.87,51160.6,33637,0.03,0,-0.54,-1.54,0.37,1.11,1.09,0.744
16-10-02,6:23:49,0,Default Site,0,5.9,12.8,0.24,0,107.3,6.69,8.12,-109,30.362,57046.9,51747.6,33.87,51156.9,33636,0.07,0.2,-0.51,-1.41,0.37,1.09,1.118,0.763
16-10-02,6:29:49,0,Default Site,0,5.8,12.4,0.26,0,107.5,6.7,8.12,-109,30.389,57079.6,51753,33.87,51159,33639,0.04,0.02,-0.48,-1.33,0.39,1.15,1.115,0.762
16-10-02,6:35:49,0,Default Site,0,5.8,12.2,0.2,0,107.3,6.69,8.12,-108.8,30.415,57108.7,51755.6,33.87,51158.4,33641,0.03,-0.01,-0.52,-1.48,0.37,1.09,1.091,0.745
16-10-02,6:41:49,0,Default Site,0,5.8,12.2,0.49,0,106.9,6.66,8.12,-108.8,30.434,57132.2,51760,33.87,51160.7,33644,0.01,-0.11,-0.52,-1.46,0.36,1.07,1.113,0.76
16-10-02,6:47:49,0,Default Site,0,5.8,12.2,0.21,0,107.7,6.71,8.12,-109,30.441,57136.8,51757.5,33.87,51157.3,33642,0.04,0.05,-0.49,-1.37,0.36,1.07,1.116,0.762
16-10-02,6:53:49,0,Default Site,0,5.8,12.2,0.17,0,107.5,6.7,8.12,-109,30.462,57162.1,51761.9,33.87,51159.2,33645,0.1,0.32,-0.52,-1.46,0.34,1.02,1.121,0.766
16-10-02,6:59:49,0,Default Site,0,5.8,12.6,0.21,0,106.5,6.63,8.12,-108.8,30.497,57200.9,51766,33.88,51159.2,33648,0.05,0.09,-0.58,-1.66,0.34,0.99,1.124,0.767
16-10-02,7:05:49,0,Default Site,0,5.9,13,0.21,0,108.7,6.77,8.12,-109.3,30.506,57208.1,51764.4,33.87,51156.5,33647,0.03,0.01,-0.48,-1.31,0.36,1.07,1.117,0.763
16-10-02,7:11:49,0,Default Site,0,5.9,12.5,0.24,0,109.2,6.8,8.12,-109.3,30.53,57234.8,51767.1,33.88,51156.4,33649,0.08,0.24,-0.49,-1.35,0.37,1.08,1.132,0.773
16-10-02,7:17:49,0,Default Site,0,5.8,12.4,0.2,0,110.8,6.89,8.13,-109.6,30.592,57305.2,51775.4,33.88,51157.2,33654,0.04,0.04,-0.58,-1.68,0.38,1.13,1.128,0.77
16-10-02,7:23:49,0,Default Site,0,5.8,12.8,0.28,0,110.4,6.86,8.13,-109.5,30.596,57313.1,51778.8,33.88,51160.1,33656,0.01,-0.14,-0.52,-1.47,0.38,1.14,1.134,0.775
16-10-02,7:29:49,0,Default Site,0,5.9,12.5,0.24,0,109.6,6.81,8.12,-109.3,30.639,57356.4,51779,33.88,51155.2,33656,0.06,0.15,-0.52,-1.46,0.41,1.21,1.125,0.768
16-10-02,7:35:49,0,Default Site,0,5.8,12.5,0.25,0,111.1,6.9,8.13,-109.5,30.636,57362.3,51787.3,33.89,51163.7,33662,0.02,-0.05,-0.49,-1.37,0.41,1.21,1.136,0.776
16-10-02,7:41:49,0,Default Site,0,5.8,12.6,0.28,0,110.6,6.87,8.13,-109.5,30.659,57382.9,51785.5,33.89,51159.3,33661,0.04,0.04,-0.41,-1.08,0.37,1.11,1.134,0.774
16-10-02,7:47:49,0,Default Site,0,5.8,12.6,0.34,0,110.1,6.83,8.13,-109.4,30.69,57416.6,51787.9,33.89,51158,33662,0.1,0.33,-0.26,-0.55,0.37,1.1,1.124,0.767
16-10-02,7:53:49,0,Default Site,0,5.9,12.6,0.26,0,111.5,6.91,8.13,-109.7,30.747,57477.8,51792.7,33.89,51156,33665,0.05,0.09,-0.48,-1.3,0.36,1.07,1.118,0.763
16-10-02,7:59:49,0,Default Site,0,5.9,12.5,0.27,0,112,6.95,8.13,-109.9,30.748,57483.1,51796.2,33.89,51159.3,33668,0.02,-0.07,-0.56,-1.6,0.36,1.08,1.135,0.775
16-10-02,8:05:49,0,Default Site,0,5.9,12.5,0.23,0,113.6,7.04,8.14,-110.2,30.812,57549.1,51798.8,33.89,51154.4,33669,0.06,0.15,-0.51,-1.44,0.39,1.15,1.12,0.765
16-10-02,8:11:49,0,Default Site,0,5.9,12.5,0.24,0,113.9,7.06,8.14,-110.3,30.82,57552.9,51795,33.89,51149.6,33667,0.12,0.41,-0.38,-0.95,0.39,1.14,1.126,0.769
16-10-02,8:17:49,0,Default Site,0,5.8,12.5,0.29,0,114.2,7.07,8.14,-110.4,30.824,57581.1,51817.1,33.9,51171,33681,0.03,-0.03,-0.51,-1.42,0.35,1.05,1.12,0.765
16-10-02,8:23:49,0,Default Site,0,5.9,12.5,0.22,0,114.4,7.08,8.14,-110.4,30.843,57574.8,51794.8,33.89,51146.8,33667,0.03,-0.02,-0.52,-1.47,0.37,1.09,1.122,0.766
16-10-02,8:29:49,0,Default Site,0,5.8,12.5,0.26,0,116.5,7.21,8.15,-110.8,30.886,57605.5,51784,33.88,51131,33660,0.08,0.25,-0.47,-1.27,0.39,1.15,1.125,0.769
16-10-02,8:35:49,0,Default Site,0,5.8,12.5,0.21,0,117.5,7.26,8.15,-110.8,30.91,57653.8,51806.3,33.89,51150.2,33674,0.03,0,-0.51,-1.41,0.38,1.13,1.116,0.762
16-10-02,8:41:49,0,Default Site,0,5.8,12.5,0.26,0,118.5,7.32,8.15,-111.1,30.967,57703.4,51800.2,33.88,51137.4,33670,0.04,0.01,-0.5,-1.39,0.4,1.18,1.111,0.759
16-10-02,8:47:49,0,Default Site,0,5.8,12.5,0.27,0,119.3,7.37,8.16,-111.2,30.986,57713.3,51791.9,33.88,51126.9,33665,0.02,-0.05,-0.47,-1.28,0.39,1.17,1.112,0.76
16-10-02,8:53:49,0,Default Site,0,5.9,12.5,0.26,0,118.9,7.36,8.16,-111.2,30.868,57658.2,51847.5,33.92,51195.8,33701,0.03,-0.01,-0.47,-1.3,0.39,1.16,1.12,0.765
16-10-02,8:59:49,0,Default Site,0,5.9,12.5,0.25,0,119.4,7.38,8.16,-111.4,30.928,57659.4,51795.3,33.88,51137.2,33667,0.02,-0.07,-0.54,-1.52,0.38,1.13,1.11,0.758
16-10-02,9:05:49,0,Default Site,0,5.8,12.5,0.27,0,119.7,7.41,8.16,-111.4,30.881,57631.4,51811.8,33.9,51159.1,33678,0.16,0.62,-0.33,-0.79,0.38,1.12,1.108,0.757
16-10-02,9:11:49,0,Default Site,0,5.8,12.5,0.54,0,115.2,7.14,8.14,-110.5,30.778,57504.2,51788.4,33.88,51148,33662,0.04,0.02,-0.45,-1.22,0.41,1.21,1.109,0.757
16-10-02,9:17:49,0,Default Site,0,5.9,12.5,0.2,0,109.8,6.81,8.13,-109.5,30.734,57463.5,51791.3,33.89,51156.1,33664,0.05,0.1,-0.41,-1.08,0.33,0.97,1.126,0.769
16-10-02,9:23:49,0,Default Site,0,5.8,12.5,0.19,0,111.4,6.9,8.13,-109.9,30.774,57505.1,51793.2,33.89,51153.3,33666,0.05,0.07,-0.43,-1.13,0.36,1.06,1.118,0.764
16-10-02,9:29:49,0,Default Site,0,5.8,12.5,0.17,0,109.6,6.79,8.13,-109.6,30.777,57508.5,51793.4,33.89,51153.2,33666,0.16,0.64,-0.35,-0.86,0.32,0.94,1.129,0.771
16-10-02,9:35:49,0,Default Site,0,5.9,12.5,0.17,0,108.6,6.73,8.12,-109.3,30.791,57527.4,51798.3,33.89,51156.4,33669,0.07,0.18,-0.41,-1.07,0.31,0.93,1.128,0.77
16-10-02,9:41:49,0,Default Site,0,5.9,12.5,0.2,0,109.1,6.76,8.13,-109.5,30.809,57547.4,51799.7,33.89,51155.5,33670,0.11,0.39,-0.46,-1.25,0.32,0.96,1.142,0.78
16-10-02,9:47:49,0,Default Site,0,5.8,12.5,0.21,0,108.9,6.74,8.12,-109.4,30.829,57570,51802.4,33.89,51155.8,33672,0.07,0.19,-0.41,-1.06,0.34,1.01,1.132,0.773
16-10-02,9:53:49,0,Default Site,0,5.8,12.5,0.19,0,109.6,6.79,8.12,-109.4,30.811,57553.4,51804,33.89,51159.6,33673,0.07,0.2,-0.43,-1.14,0.33,0.97,1.127,0.77
16-10-02,9:59:49,0,Default Site,0,5.8,12.5,0.18,0,109.4,6.78,8.13,-109.4,30.829,57558.9,51792.6,33.88,51146.1,33665,0.07,0.18,-0.45,-1.2,0.33,0.97,1.132,0.773
16-10-02,10:05:49,0,Default Site,0,5.8,12.5,0.2,0,109.9,6.8,8.13,-109.4,30.824,57567.7,51804.8,33.89,51158.9,33673,0.05,0.11,-0.46,-1.25,0.33,0.98,1.142,0.78
16-10-02,10:11:49,0,Default Site,0,5.9,12.5,0.38,0,112.5,6.97,8.14,-110,30.782,57528.7,51807.3,33.9,51166.3,33675,0.11,0.39,-0.29,-0.64,0.38,1.13,1.146,0.783
16-10-02,10:17:49,0,Default Site,0,5.8,12.5,0.24,0,115.7,7.15,8.14,-110.5,30.938,57702,51824.1,33.9,51164.3,33686,0.2,0.84,-0.28,-0.61,0.44,1.32,1.132,0.773
16-10-02,10:23:49,0,Default Site,0,5.9,12.5,0.27,0,116,7.16,8.15,-111,31.064,57827.1,51824.2,33.9,51149.4,33686,0.09,0.26,-0.43,-1.15,0.37,1.1,1.146,0.783
16-10-02,10:29:49,0,Default Site,0,5.9,12.5,0.25,0,117.5,7.25,8.15,-110.8,31.068,57835.5,51828.3,33.9,51153,33688,0.08,0.24,-0.39,-0.99,0.4,1.19,1.14,0.778
16-10-02,10:35:49,0,Default Site,0,5.8,12.5,0.27,0,118.2,7.29,8.15,-110.9,31.068,57848.1,51840.3,33.91,51164.9,33696,0.08,0.26,-0.33,-0.8,0.43,1.28,1.137,0.776
16-10-02,10:41:49,0,Default Site,0,5.9,12.5,0.26,0,119.4,7.36,8.16,-111.4,31.125,57900.8,51836.7,33.91,51154.6,33694,0.07,0.16,-0.38,-0.98,0.41,1.23,1.143,0.781
